REGION,SUBREGION,COUNTRY,ORGCD,YEAR,NATIO_ISO,Count
Africa,Sub-Saharan Africa,Burkina Faso,WIPO,2018,BFA,1
Africa,Sub-Saharan Africa,Burkina Faso,WIPO,2019,BFA,1
Africa,Sub-Saharan Africa,Burundi,FAO,2018,BDI,14
Africa,Sub-Saharan Africa,Burundi,FAO,2019,BDI,13
Africa,Sub-Saharan Africa,Burundi,ICAO,2018,BDI,1
Africa,Sub-Saharan Africa,Burundi,ICAO,2019,BDI,1
Africa,Sub-Saharan Africa,Burundi,IFAD,2018,BDI,4
Africa,Sub-Saharan Africa,Burundi,IFAD,2019,BDI,2
Africa,Sub-Saharan Africa,Burundi,ILO,2018,BDI,2
Africa,Sub-Saharan Africa,Burundi,ILO,2019,BDI,2
Africa,Sub-Saharan Africa,Burundi,IOM,2018,BDI,9
Africa,Sub-Saharan Africa,Burundi,IOM,2019,BDI,42
Africa,Sub-Saharan Africa,Burundi,ITU,2018,BDI,1
Africa,Sub-Saharan Africa,Burundi,ITU,2019,BDI,1
Africa,Sub-Saharan Africa,Burundi,UN,2018,BDI,102
Africa,Sub-Saharan Africa,Burundi,UN,2019,BDI,116
Africa,Sub-Saharan Africa,Burundi,UN WOMEN,2018,BDI,6
Africa,Sub-Saharan Africa,Burundi,UN WOMEN,2019,BDI,7
Africa,Sub-Saharan Africa,Burundi,UNAIDS,2018,BDI,6
Africa,Sub-Saharan Africa,Burundi,UNAIDS,2019,BDI,6
Africa,Sub-Saharan Africa,Burundi,UNDP,2018,BDI,47
Africa,Sub-Saharan Africa,Burundi,UNDP,2019,BDI,46
Africa,Sub-Saharan Africa,Burundi,UNESCO,2018,BDI,10
Africa,Sub-Saharan Africa,Burundi,UNESCO,2019,BDI,10
Africa,Sub-Saharan Africa,Burundi,UNFPA,2018,BDI,18
Africa,Sub-Saharan Africa,Burundi,UNFPA,2019,BDI,20
Africa,Sub-Saharan Africa,Burundi,UNHCR,2018,BDI,123
Africa,Sub-Saharan Africa,Burundi,UNHCR,2019,BDI,126
Africa,Sub-Saharan Africa,Burundi,UNICEF,2018,BDI,91
Africa,Sub-Saharan Africa,Burundi,UNICEF,2019,BDI,95
Africa,Sub-Saharan Africa,Burundi,WFP,2018,BDI,99
Africa,Sub-Saharan Africa,Burundi,WFP,2019,BDI,98
Africa,Sub-Saharan Africa,Burundi,WHO,2018,BDI,36
Africa,Sub-Saharan Africa,Burundi,WHO,2019,BDI,38
Africa,Sub-Saharan Africa,Cape Verde,FAO,2018,CPV,5
Africa,Sub-Saharan Africa,Cape Verde,FAO,2019,CPV,5
Africa,Sub-Saharan Africa,Cape Verde,ICAO,2019,CPV,2
Africa,Sub-Saharan Africa,Cape Verde,ILO,2018,CPV,3
Africa,Sub-Saharan Africa,Cape Verde,ILO,2019,CPV,2
Africa,Sub-Saharan Africa,Cape Verde,IOM,2018,CPV,1
Africa,Sub-Saharan Africa,Cape Verde,IOM,2019,CPV,1
Africa,Sub-Saharan Africa,Cape Verde,UN,2018,CPV,6
Africa,Sub-Saharan Africa,Cape Verde,UN,2019,CPV,5
Africa,Sub-Saharan Africa,Cape Verde,UNDP,2018,CPV,33
Africa,Sub-Saharan Africa,Cape Verde,UNDP,2019,CPV,34
Africa,Sub-Saharan Africa,Cape Verde,UNESCO,2018,CPV,1
Africa,Sub-Saharan Africa,Cape Verde,UNESCO,2019,CPV,1
Africa,Sub-Saharan Africa,Cape Verde,UNFPA,2018,CPV,4
Africa,Sub-Saharan Africa,Cape Verde,UNFPA,2019,CPV,6
Africa,Sub-Saharan Africa,Cape Verde,UNICEF,2018,CPV,4
Africa,Sub-Saharan Africa,Cape Verde,UNICEF,2019,CPV,4
Africa,Sub-Saharan Africa,Cape Verde,WFP,2018,CPV,2
Africa,Sub-Saharan Africa,Cape Verde,WFP,2019,CPV,1
Africa,Sub-Saharan Africa,Cape Verde,WHO,2018,CPV,7
Africa,Sub-Saharan Africa,Cape Verde,WHO,2019,CPV,9
Africa,Sub-Saharan Africa,Central African Republic,FAO,2018,CAF,4
Africa,Sub-Saharan Africa,Central African Republic,FAO,2019,CAF,5
Africa,Sub-Saharan Africa,Central African Republic,ILO,2018,CAF,2
Africa,Sub-Saharan Africa,Central African Republic,ILO,2019,CAF,2
Africa,Sub-Saharan Africa,Central African Republic,IOM,2018,CAF,1
Africa,Sub-Saharan Africa,Central African Republic,IOM,2019,CAF,1
Africa,Sub-Saharan Africa,Central African Republic,UN,2018,CAF,556
Africa,Sub-Saharan Africa,Central African Republic,UN,2019,CAF,670
Africa,Sub-Saharan Africa,Central African Republic,UNAIDS,2018,CAF,4
Africa,Sub-Saharan Africa,Central African Republic,UNAIDS,2019,CAF,4
Africa,Sub-Saharan Africa,Central African Republic,UNDP,2018,CAF,57
Africa,Sub-Saharan Africa,Central African Republic,UNDP,2019,CAF,59
Africa,Sub-Saharan Africa,Central African Republic,UNFPA,2018,CAF,15
Africa,Sub-Saharan Africa,Central African Republic,UNFPA,2019,CAF,15
Africa,Sub-Saharan Africa,Central African Republic,UNHCR,2018,CAF,122
Africa,Sub-Saharan Africa,Central African Republic,UNHCR,2019,CAF,110
Africa,Sub-Saharan Africa,Central African Republic,UNICEF,2018,CAF,102
Africa,Sub-Saharan Africa,Central African Republic,UNICEF,2019,CAF,106
Africa,Sub-Saharan Africa,Central African Republic,WFP,2018,CAF,46
Africa,Sub-Saharan Africa,Central African Republic,WFP,2019,CAF,57
Africa,Sub-Saharan Africa,Central African Republic,WHO,2018,CAF,31
Africa,Sub-Saharan Africa,Central African Republic,WHO,2019,CAF,33
Africa,Sub-Saharan Africa,Chad,FAO,2018,TCD,11
Africa,Sub-Saharan Africa,Chad,FAO,2019,TCD,8
Africa,Sub-Saharan Africa,Chad,ILO,2018,TCD,1
Africa,Sub-Saharan Africa,Chad,ILO,2019,TCD,1
Africa,Sub-Saharan Africa,Chad,IOM,2018,TCD,5
Africa,Sub-Saharan Africa,Chad,IOM,2019,TCD,5
Africa,Sub-Saharan Africa,Chad,UN,2018,TCD,22
Africa,Sub-Saharan Africa,Chad,UN,2019,TCD,46
Africa,Sub-Saharan Africa,Chad,UNAIDS,2018,TCD,3
Africa,Sub-Saharan Africa,Chad,UNAIDS,2019,TCD,3
Africa,Sub-Saharan Africa,Chad,UNDP,2018,TCD,36
Africa,Sub-Saharan Africa,Chad,UNDP,2019,TCD,37
Africa,Sub-Saharan Africa,Chad,UNESCO,2018,TCD,4
Africa,Sub-Saharan Africa,Chad,UNESCO,2019,TCD,4
Africa,Sub-Saharan Africa,Chad,UNFPA,2018,TCD,25
Africa,Sub-Saharan Africa,Chad,UNFPA,2019,TCD,25
Africa,Sub-Saharan Africa,Chad,UNHCR,2018,TCD,269
Africa,Sub-Saharan Africa,Chad,UNHCR,2019,TCD,277
Africa,Sub-Saharan Africa,Chad,UNICEF,2018,TCD,158
Africa,Sub-Saharan Africa,Chad,UNICEF,2019,TCD,154
Africa,Sub-Saharan Africa,Chad,WFP,2018,TCD,125
Africa,Sub-Saharan Africa,Chad,WFP,2019,TCD,146
Africa,Sub-Saharan Africa,Chad,WHO,2018,TCD,50
Africa,Sub-Saharan Africa,Chad,WHO,2019,TCD,52
Africa,Sub-Saharan Africa,Comoros,FAO,2018,COM,1
Africa,Sub-Saharan Africa,Comoros,FAO,2019,COM,1
Africa,Sub-Saharan Africa,Comoros,ILO,2018,COM,5
Africa,Sub-Saharan Africa,Comoros,ILO,2019,COM,5
Africa,Sub-Saharan Africa,Comoros,ITC,2018,COM,1
Africa,Sub-Saharan Africa,Comoros,ITC,2019,COM,1
Africa,Sub-Saharan Africa,Comoros,UN,2018,COM,2
Africa,Sub-Saharan Africa,Comoros,UN,2019,COM,3
Africa,Sub-Saharan Africa,Comoros,UNDP,2018,COM,28
Africa,Sub-Saharan Africa,Comoros,UNDP,2019,COM,25
Africa,Sub-Saharan Africa,Comoros,UNESCO,2018,COM,3
Africa,Sub-Saharan Africa,Comoros,UNESCO,2019,COM,3
Africa,Sub-Saharan Africa,Comoros,UNFPA,2018,COM,10
Africa,Sub-Saharan Africa,Comoros,UNFPA,2019,COM,10
Africa,Sub-Saharan Africa,Comoros,UNHCR,2018,COM,2
Africa,Sub-Saharan Africa,Comoros,UNHCR,2019,COM,2
Africa,Sub-Saharan Africa,Comoros,UNICEF,2018,COM,24
Africa,Sub-Saharan Africa,Comoros,UNICEF,2019,COM,26
Africa,Sub-Saharan Africa,Comoros,UNJSPF,2018,COM,1
Africa,Sub-Saharan Africa,Comoros,UNJSPF,2019,COM,1
Africa,Sub-Saharan Africa,Comoros,WHO,2018,COM,17
Africa,Sub-Saharan Africa,Comoros,WHO,2019,COM,16
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,CTBTO,2018,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,CTBTO,2019,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,FAO,2018,COD,16
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,FAO,2019,COD,15
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,IAEA,2018,COD,2
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,IAEA,2019,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,ICAO,2018,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,IFAD,2018,COD,3
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,IFAD,2019,COD,3
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,ILO,2018,COD,12
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,ILO,2019,COD,16
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,IMO,2018,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,IMO,2019,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,IOM,2018,COD,7
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,IOM,2019,COD,8
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,ITC,2018,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,ITC,2019,COD,2
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,ITU,2018,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,ITU,2019,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,PAHO,2018,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,PAHO,2019,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UN,2018,COD,2 127
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UN,2019,COD,1 852
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UN WOMEN,2018,COD,7
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UN WOMEN,2019,COD,7
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNAIDS,2018,COD,10
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNAIDS,2019,COD,9
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNDP,2018,COD,125
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNDP,2019,COD,134
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNESCO,2018,COD,11
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNESCO,2019,COD,12
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNFPA,2018,COD,70
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNFPA,2019,COD,70
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNHCR,2018,COD,280
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNHCR,2019,COD,296
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNICEF,2018,COD,399
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNICEF,2019,COD,390
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNIDO,2018,COD,4
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNIDO,2019,COD,4
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNOPS,2018,COD,7
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNOPS,2019,COD,7
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNRWA,2018,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNRWA,2019,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,WFP,2018,COD,172
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,WFP,2019,COD,164
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,WHO,2018,COD,112
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,WHO,2019,COD,114
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,WIPO,2018,COD,2
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,WIPO,2019,COD,4
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,WMO,2018,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,WMO,2019,COD,1
Africa,Sub-Saharan Africa,Republic of the Congo,FAO,2018,COG,6
Africa,Sub-Saharan Africa,Republic of the Congo,FAO,2019,COG,5
Africa,Sub-Saharan Africa,Republic of the Congo,IFAD,2019,COG,1
Africa,Sub-Saharan Africa,Republic of the Congo,ILO,2018,COG,1
Africa,Sub-Saharan Africa,Republic of the Congo,ILO,2019,COG,2
Africa,Sub-Saharan Africa,Republic of the Congo,ITC,2018,COG,1
Africa,Sub-Saharan Africa,Republic of the Congo,UN,2018,COG,28
Africa,Sub-Saharan Africa,Republic of the Congo,UN,2019,COG,29
Africa,Sub-Saharan Africa,Republic of the Congo,UNAIDS,2018,COG,2
Africa,Sub-Saharan Africa,Republic of the Congo,UNAIDS,2019,COG,3
Africa,Sub-Saharan Africa,Republic of the Congo,UNESCO,2018,COG,16
Africa,Sub-Saharan Africa,Republic of the Congo,UNESCO,2019,COG,16
Africa,Sub-Saharan Africa,Republic of the Congo,UNFPA,2018,COG,18
Africa,Sub-Saharan Africa,Republic of the Congo,UNFPA,2019,COG,18
Africa,Sub-Saharan Africa,Republic of the Congo,UNHCR,2018,COG,45
Africa,Sub-Saharan Africa,Republic of the Congo,UNHCR,2019,COG,46
Africa,Sub-Saharan Africa,Republic of the Congo,UNICEF,2018,COG,34
Africa,Sub-Saharan Africa,Republic of the Congo,UNICEF,2019,COG,34
Africa,Sub-Saharan Africa,Republic of the Congo,WFP,2018,COG,2
Africa,Sub-Saharan Africa,Republic of the Congo,WFP,2019,COG,2
Africa,Sub-Saharan Africa,Republic of the Congo,WHO,2018,COG,252
Africa,Sub-Saharan Africa,Republic of the Congo,WHO,2019,COG,269
Africa,Sub-Saharan Africa,Republic of the Congo,WMO,2019,COG,1
Africa,Sub-Saharan Africa,Ivory Coast,FAO,2018,CIV,9
Africa,Sub-Saharan Africa,Ivory Coast,FAO,2019,CIV,10
Africa,Sub-Saharan Africa,Ivory Coast,IAEA,2018,CIV,3
Africa,Sub-Saharan Africa,Ivory Coast,IAEA,2019,CIV,3
Africa,Sub-Saharan Africa,Ivory Coast,ICJ,2019,CIV,2
Africa,Sub-Saharan Africa,Ivory Coast,IFAD,2018,CIV,4
Africa,Sub-Saharan Africa,Ivory Coast,IFAD,2019,CIV,5
Africa,Sub-Saharan Africa,Ivory Coast,ILO,2018,CIV,32
Africa,Sub-Saharan Africa,Ivory Coast,ILO,2019,CIV,34
Africa,Sub-Saharan Africa,Ivory Coast,IMO,2018,CIV,1
Africa,Sub-Saharan Africa,Ivory Coast,IMO,2019,CIV,1
Africa,Sub-Saharan Africa,Ivory Coast,IOM,2018,CIV,13
Africa,Sub-Saharan Africa,Ivory Coast,IOM,2019,CIV,17
Africa,Sub-Saharan Africa,Ivory Coast,ISA,2018,CIV,1
Africa,Sub-Saharan Africa,Ivory Coast,ISA,2019,CIV,1
Africa,Sub-Saharan Africa,Ivory Coast,ITC,2018,CIV,2
Africa,Sub-Saharan Africa,Ivory Coast,ITC,2019,CIV,2
Africa,Sub-Saharan Africa,Ivory Coast,UN,2018,CIV,195
Africa,Sub-Saharan Africa,Ivory Coast,UN,2019,CIV,191
Africa,Sub-Saharan Africa,Ivory Coast,UN WOMEN,2018,CIV,6
Africa,Sub-Saharan Africa,Ivory Coast,UN WOMEN,2019,CIV,6
Africa,Sub-Saharan Africa,Ivory Coast,UNAIDS,2018,CIV,10
Africa,Sub-Saharan Africa,Ivory Coast,UNAIDS,2019,CIV,10
Africa,Sub-Saharan Africa,Ivory Coast,UNDP,2018,CIV,49
Africa,Sub-Saharan Africa,Ivory Coast,UNDP,2019,CIV,54
Africa,Sub-Saharan Africa,Ivory Coast,UNESCO,2018,CIV,16
Africa,Sub-Saharan Africa,Ivory Coast,UNESCO,2019,CIV,15
Africa,Sub-Saharan Africa,Ivory Coast,UNFPA,2018,CIV,38
Africa,Sub-Saharan Africa,Ivory Coast,UNFPA,2019,CIV,41
Africa,Sub-Saharan Africa,Ivory Coast,UNHCR,2018,CIV,74
Africa,Sub-Saharan Africa,Ivory Coast,UNHCR,2019,CIV,78
Africa,Sub-Saharan Africa,Ivory Coast,UNICEF,2018,CIV,150
Africa,Sub-Saharan Africa,Ivory Coast,UNICEF,2019,CIV,158
Africa,Sub-Saharan Africa,Ivory Coast,UNIDO,2018,CIV,5
Africa,Sub-Saharan Africa,Ivory Coast,UNIDO,2019,CIV,4
Africa,Sub-Saharan Africa,Ivory Coast,UNOPS,2018,CIV,5
Africa,Sub-Saharan Africa,Ivory Coast,UNOPS,2019,CIV,4
Africa,Sub-Saharan Africa,Ivory Coast,UPU,2018,CIV,2
Africa,Sub-Saharan Africa,Ivory Coast,UPU,2019,CIV,2
Africa,Sub-Saharan Africa,Ivory Coast,WFP,2018,CIV,33
Africa,Sub-Saharan Africa,Ivory Coast,WFP,2019,CIV,38
Africa,Sub-Saharan Africa,Ivory Coast,WHO,2018,CIV,53
Africa,Sub-Saharan Africa,Ivory Coast,WHO,2019,CIV,56
Africa,Sub-Saharan Africa,Ivory Coast,WIPO,2018,CIV,2
Africa,Sub-Saharan Africa,Ivory Coast,WIPO,2019,CIV,2
Africa,Sub-Saharan Africa,Djibouti,FAO,2018,DJI,6
Africa,Sub-Saharan Africa,Djibouti,FAO,2019,DJI,7
Africa,Sub-Saharan Africa,Djibouti,IAEA,2019,DJI,1
Africa,Sub-Saharan Africa,Djibouti,IOM,2018,DJI,4
Africa,Sub-Saharan Africa,Djibouti,IOM,2019,DJI,6
Africa,Sub-Saharan Africa,Djibouti,UN,2018,DJI,12
Africa,Sub-Saharan Africa,Djibouti,UN,2019,DJI,14
Africa,Sub-Saharan Africa,Djibouti,UNAIDS,2018,DJI,2
Africa,Sub-Saharan Africa,Djibouti,UNAIDS,2019,DJI,2
Africa,Sub-Saharan Africa,Djibouti,UNDP,2018,DJI,18
Africa,Sub-Saharan Africa,Djibouti,UNDP,2019,DJI,15
Africa,Sub-Saharan Africa,Djibouti,UNESCO,2018,DJI,3
Africa,Sub-Saharan Africa,Djibouti,UNESCO,2019,DJI,2
Africa,Sub-Saharan Africa,Djibouti,UNFPA,2018,DJI,7
Africa,Sub-Saharan Africa,Djibouti,UNFPA,2019,DJI,7
Africa,Sub-Saharan Africa,Djibouti,UNHCR,2018,DJI,32
Africa,Sub-Saharan Africa,Djibouti,UNHCR,2019,DJI,28
Africa,Sub-Saharan Africa,Djibouti,UNICEF,2018,DJI,24
Africa,Sub-Saharan Africa,Djibouti,UNICEF,2019,DJI,26
Africa,Sub-Saharan Africa,Djibouti,WFP,2018,DJI,53
Africa,Sub-Saharan Africa,Djibouti,WFP,2019,DJI,50
Africa,Sub-Saharan Africa,Djibouti,WHO,2018,DJI,11
Africa,Sub-Saharan Africa,Djibouti,WHO,2019,DJI,13
Africa,Sub-Saharan Africa,Equatorial Guinea,FAO,2018,GNQ,3
Africa,Sub-Saharan Africa,Equatorial Guinea,FAO,2019,GNQ,3
Africa,Sub-Saharan Africa,Equatorial Guinea,PAHO,2018,GNQ,1
Africa,Sub-Saharan Africa,Equatorial Guinea,PAHO,2019,GNQ,1
Africa,Sub-Saharan Africa,Equatorial Guinea,UN,2019,GNQ,3
Africa,Sub-Saharan Africa,Equatorial Guinea,UNDP,2018,GNQ,13
Africa,Sub-Saharan Africa,Equatorial Guinea,UNDP,2019,GNQ,13
Africa,Sub-Saharan Africa,Equatorial Guinea,UNFPA,2018,GNQ,11
Africa,Sub-Saharan Africa,Equatorial Guinea,UNFPA,2019,GNQ,10
Africa,Sub-Saharan Africa,Equatorial Guinea,UNICEF,2018,GNQ,13
Africa,Sub-Saharan Africa,Equatorial Guinea,UNICEF,2019,GNQ,13
Africa,Sub-Saharan Africa,Equatorial Guinea,WHO,2018,GNQ,9
Africa,Sub-Saharan Africa,Equatorial Guinea,WHO,2019,GNQ,9
Africa,Sub-Saharan Africa,Eritrea,FAO,2018,ERI,6
Africa,Sub-Saharan Africa,Eritrea,FAO,2019,ERI,6
Africa,Sub-Saharan Africa,Eritrea,IAEA,2018,ERI,1
Africa,Sub-Saharan Africa,Eritrea,IAEA,2019,ERI,1
Africa,Sub-Saharan Africa,Eritrea,ICSC,2019,ERI,1
Africa,Sub-Saharan Africa,Eritrea,IFAD,2018,ERI,1
Africa,Sub-Saharan Africa,Eritrea,IFAD,2019,ERI,1
Africa,Sub-Saharan Africa,Eritrea,ILO,2018,ERI,3
Africa,Sub-Saharan Africa,Eritrea,ILO,2019,ERI,3
Africa,Sub-Saharan Africa,Eritrea,IMO,2018,ERI,1
Africa,Sub-Saharan Africa,Eritrea,IMO,2019,ERI,1
Africa,Sub-Saharan Africa,Eritrea,IOM,2018,ERI,2
Africa,Sub-Saharan Africa,Eritrea,IOM,2019,ERI,4
Africa,Sub-Saharan Africa,Eritrea,ITCILO,2018,ERI,1
Africa,Sub-Saharan Africa,Eritrea,ITCILO,2019,ERI,1
Africa,Sub-Saharan Africa,Eritrea,ITU,2018,ERI,1
Africa,Sub-Saharan Africa,Eritrea,ITU,2019,ERI,2
Africa,Sub-Saharan Africa,Eritrea,UN,2018,ERI,56
Africa,Sub-Saharan Africa,Eritrea,UN,2019,ERI,62
Africa,Sub-Saharan Africa,Eritrea,UNAIDS,2018,ERI,3
Africa,Sub-Saharan Africa,Eritrea,UNAIDS,2019,ERI,1
Africa,Sub-Saharan Africa,Eritrea,UNDP,2018,ERI,36
Africa,Sub-Saharan Africa,Eritrea,UNDP,2019,ERI,37
Africa,Sub-Saharan Africa,Eritrea,UNESCO,2018,ERI,2
Africa,Sub-Saharan Africa,Eritrea,UNESCO,2019,ERI,2
Africa,Sub-Saharan Africa,Eritrea,UNFPA,2018,ERI,12
Africa,Sub-Saharan Africa,Eritrea,UNFPA,2019,ERI,12
Africa,Sub-Saharan Africa,Eritrea,UNHCR,2018,ERI,22
Africa,Sub-Saharan Africa,Eritrea,UNHCR,2019,ERI,22
Africa,Sub-Saharan Africa,Eritrea,UNICEF,2018,ERI,44
Africa,Sub-Saharan Africa,Eritrea,UNICEF,2019,ERI,45
Africa,Sub-Saharan Africa,Eritrea,UNOPS,2018,ERI,4
Africa,Sub-Saharan Africa,Eritrea,UNOPS,2019,ERI,3
Africa,Sub-Saharan Africa,Eritrea,WFP,2018,ERI,14
Africa,Sub-Saharan Africa,Eritrea,WFP,2019,ERI,14
Africa,Sub-Saharan Africa,Eritrea,WHO,2018,ERI,24
Africa,Sub-Saharan Africa,Eritrea,WHO,2019,ERI,25
Africa,Sub-Saharan Africa,Ethiopia,CTBTO,2018,ETH,4
Africa,Sub-Saharan Africa,Ethiopia,CTBTO,2019,ETH,4
Africa,Sub-Saharan Africa,Ethiopia,FAO,2018,ETH,31
Africa,Sub-Saharan Africa,Ethiopia,FAO,2019,ETH,30
Africa,Sub-Saharan Africa,Ethiopia,IAEA,2018,ETH,9
Africa,Sub-Saharan Africa,Ethiopia,IAEA,2019,ETH,9
Africa,Sub-Saharan Africa,Ethiopia,ICAO,2018,ETH,5
Africa,Sub-Saharan Africa,Ethiopia,ICAO,2019,ETH,6
Africa,Sub-Saharan Africa,Ethiopia,ICC,2018,ETH,2
Africa,Sub-Saharan Africa,Ethiopia,ICSC,2019,ETH,1
Africa,Sub-Saharan Africa,Ethiopia,IFAD,2018,ETH,7
Africa,Sub-Saharan Africa,Ethiopia,IFAD,2019,ETH,9
Africa,Sub-Saharan Africa,Ethiopia,ILO,2018,ETH,49
Africa,Sub-Saharan Africa,Ethiopia,ILO,2019,ETH,51
Africa,Sub-Saharan Africa,Ethiopia,IMO,2018,ETH,1
Africa,Sub-Saharan Africa,Ethiopia,IMO,2019,ETH,2
Africa,Sub-Saharan Africa,Ethiopia,IOM,2018,ETH,138
Africa,Sub-Saharan Africa,Ethiopia,IOM,2019,ETH,156
Africa,Sub-Saharan Africa,Ethiopia,ITC,2018,ETH,3
Africa,Sub-Saharan Africa,Ethiopia,ITC,2019,ETH,2
Africa,Sub-Saharan Africa,Ethiopia,ITU,2018,ETH,6
Africa,Sub-Saharan Africa,Ethiopia,ITU,2019,ETH,7
Africa,Sub-Saharan Africa,Ethiopia,UN,2018,ETH,697
Africa,Sub-Saharan Africa,Ethiopia,UN,2019,ETH,799
Africa,Sub-Saharan Africa,Ethiopia,UN WOMEN,2018,ETH,14
Africa,Sub-Saharan Africa,Ethiopia,UN WOMEN,2019,ETH,17
Africa,Sub-Saharan Africa,Ethiopia,UNAIDS,2018,ETH,11
Africa,Sub-Saharan Africa,Ethiopia,UNAIDS,2019,ETH,13
Africa,Sub-Saharan Africa,Ethiopia,UNDP,2018,ETH,116
Africa,Sub-Saharan Africa,Ethiopia,UNDP,2019,ETH,116
Africa,Sub-Saharan Africa,Ethiopia,UNESCO,2018,ETH,30
Africa,Sub-Saharan Africa,Ethiopia,UNESCO,2019,ETH,30
Africa,Sub-Saharan Africa,Ethiopia,UNFCC,2018,ETH,2
Africa,Sub-Saharan Africa,Ethiopia,UNFCCC,2019,ETH,1
Africa,Sub-Saharan Africa,Ethiopia,UNFPA,2018,ETH,59
Africa,Sub-Saharan Africa,Ethiopia,UNFPA,2019,ETH,72
Africa,Sub-Saharan Africa,Ethiopia,UNHCR,2018,ETH,352
Africa,Sub-Saharan Africa,Ethiopia,UNHCR,2019,ETH,384
Africa,Sub-Saharan Africa,Ethiopia,UNICC,2019,ETH,2
Africa,Sub-Saharan Africa,Ethiopia,UNICEF,2018,ETH,397
Africa,Sub-Saharan Africa,Ethiopia,UNICEF,2019,ETH,417
Africa,Sub-Saharan Africa,Ethiopia,UNIDO,2018,ETH,5
Africa,Sub-Saharan Africa,Ethiopia,UNIDO,2019,ETH,5
Africa,Sub-Saharan Africa,Ethiopia,UNJSPF,2018,ETH,1
Africa,Sub-Saharan Africa,Ethiopia,UNJSPF,2019,ETH,2
Africa,Sub-Saharan Africa,Ethiopia,UNOPS,2018,ETH,10
Africa,Sub-Saharan Africa,Ethiopia,UNOPS,2019,ETH,9
Africa,Sub-Saharan Africa,Ethiopia,WFP,2018,ETH,442
Africa,Sub-Saharan Africa,Ethiopia,WFP,2019,ETH,498
Africa,Sub-Saharan Africa,Ethiopia,WHO,2018,ETH,186
Africa,Sub-Saharan Africa,Ethiopia,WHO,2019,ETH,183
Africa,Sub-Saharan Africa,Ethiopia,WIPO,2018,ETH,4
Africa,Sub-Saharan Africa,Ethiopia,WIPO,2019,ETH,4
Africa,Sub-Saharan Africa,Ethiopia,WMO,2019,ETH,2
Africa,Sub-Saharan Africa,Gabon,FAO,2018,GAB,10
Africa,Sub-Saharan Africa,Gabon,FAO,2019,GAB,11
Africa,Sub-Saharan Africa,Gabon,ICAO,2018,GAB,1
Africa,Sub-Saharan Africa,Gabon,ICAO,2019,GAB,1
Africa,Sub-Saharan Africa,Gabon,ITU,2018,GAB,1
